node_id,parent_id,class_name,anc1_class_name,anc2_class_name,anc3_class_name,anc4_class_name,Generator
9020,9017,55,65,76,87,95,0
9021,9020,12,55,65,76,87,0
9022,9021,13,12,57,56,56,0
9023,9020,13,12,57,56,56,0
9024,9005,65,87,95,100,100,0
9025,9024,56,65,87,95,100,0
9026,9025,55,56,65,87,95,0
9027,9026,12,55,56,65,87,0
9028,9027,13,12,57,56,56,0
9029,9026,13,12,57,56,56,0
9030,9025,57,56,65,87,95,0
9031,9030,12,57,56,65,87,0
9032,9031,13,12,57,56,56,0
9033,9025,14,12,64,60,91,0
9034,9024,12,65,87,95,100,0
9035,9034,13,12,57,56,56,0
9036,8430,87,95,100,100,100,0
9037,9036,89,87,95,100,100,0
9038,9037,90,89,87,95,100,0
9039,9037,90,89,87,95,100,0
9040,9037,0,89,87,95,100,0
9041,9036,76,87,95,100,100,0
9042,9041,41,76,87,95,100,0
9043,9042,12,41,76,87,95,0
9044,9043,13,12,57,56,56,0
9045,9042,48,41,38,76,87,0
9046,9042,0,41,76,87,95,0
9047,9041,65,76,87,95,100,0
9048,9047,12,65,76,87,95,0
9049,9048,14,12,64,60,91,0
9050,9047,55,65,76,87,95,0
9051,9050,12,55,65,76,87,0
9052,9051,13,12,57,56,56,0
9053,9050,13,12,57,56,56,0
9054,9036,91,87,95,100,100,0
9055,9054,52,91,87,95,100,0
9056,9055,55,52,91,87,95,0
9057,9056,55,55,52,91,87,0
9058,9057,12,55,55,52,91,0
9059,9058,13,12,57,56,56,0
9060,9057,13,12,57,56,56,0
9061,9056,13,12,57,56,56,0
9062,9055,12,52,91,87,95,0
9063,9062,13,12,57,56,56,0
9064,9055,0,52,91,87,95,0
9065,8430,87,95,100,100,100,0
9066,9065,89,87,95,100,100,0
9067,9066,90,89,87,95,100,0
9068,9066,90,89,87,95,100,0
9069,9065,65,87,95,100,100,0
9070,9069,12,65,87,95,100,0
9071,9070,14,12,64,60,91,0
9072,9069,52,65,87,95,100,0
9073,9072,12,52,65,87,95,0
9074,9073,13,12,57,56,56,0
9075,9072,55,52,65,87,95,0
9076,9075,12,55,52,65,87,0
9077,9076,13,12,57,56,56,0
9078,9075,13,12,57,56,56,0
9079,9065,65,87,95,100,100,0
9080,9079,55,65,87,95,100,0
9081,9080,12,55,65,87,95,0
9082,9081,13,12,57,56,56,0
9083,9080,14,12,64,60,91,0
9084,9079,52,65,87,95,100,0
9085,9084,12,52,65,87,95,0
