node_id,parent_id,class_name,anc1_class_name,anc2_class_name,anc3_class_name,anc4_class_name,Generator
195137,195136,52,17,77,87,95,0
195138,195137,55,52,17,77,87,0
195139,195138,12,55,52,17,77,0
195140,195139,13,12,55,55,55,0
195141,195138,13,12,55,55,55,0
195142,195137,0,52,17,77,87,0
195143,195137,12,52,17,77,87,0
195144,195143,13,12,55,55,55,0
195145,195137,12,52,17,77,87,0
195146,195145,13,12,55,55,55,0
195147,195137,52,52,17,77,87,0
195148,195147,55,52,52,17,77,0
195149,195148,55,55,52,52,17,0
195150,195149,12,55,55,52,52,0
195151,195150,13,12,55,55,55,0
195152,195149,13,12,55,55,55,0
195153,195148,13,12,55,55,55,0
195154,195147,55,52,52,17,77,0
195155,195154,12,55,52,52,17,0
195156,195155,13,12,55,55,55,0
195157,195154,13,12,55,55,55,0
195158,194977,17,87,95,100,100,0
195159,195158,52,17,87,95,100,0
195160,195159,55,52,17,87,95,0
195161,195160,12,55,52,17,87,0
195162,195161,13,12,55,55,55,0
195163,195160,13,12,55,55,55,0
195164,195159,0,52,17,87,95,0
195165,195159,12,52,17,87,95,0
195166,195165,13,12,55,55,55,0
195167,195159,12,52,17,87,95,0
195168,195167,13,12,55,55,55,0
195169,194585,87,95,100,100,100,0
195170,195169,89,87,95,100,100,0
195171,195170,90,89,87,95,100,0
195172,195170,90,89,87,95,100,0
195173,195170,90,89,87,95,100,0
195174,195170,90,89,87,95,100,0
195175,195169,17,87,95,100,100,0
195176,195175,0,17,87,95,100,0
195177,195169,65,87,95,100,100,0
195178,195177,12,65,87,95,100,0
195179,195178,14,12,67,76,77,0
195180,195177,52,65,87,95,100,0
195181,195180,55,52,65,87,95,0
195182,195181,55,55,52,65,87,0
195183,195182,12,55,55,52,65,0
195184,195183,13,12,55,55,55,0
195185,195182,13,12,55,55,55,0
195186,195181,13,12,55,55,55,0
195187,195180,56,52,65,87,95,0
195188,195187,12,56,52,65,87,0
195189,195188,13,12,55,55,55,0
195190,195187,57,56,52,65,87,0
195191,195190,0,57,56,52,65,0
195192,195187,13,12,55,55,55,0
195193,195180,0,52,65,87,95,0
195194,195169,76,87,95,100,100,0
195195,195194,19,76,87,95,100,0
195196,195195,22,19,76,77,77,0
195197,195195,12,19,76,87,95,0
195198,195197,13,12,55,55,55,0
195199,195194,91,76,87,95,100,0
195200,195199,0,91,76,87,95,0
195201,195169,76,87,95,100,100,0
195202,195201,41,76,87,95,100,0
195203,195202,12,41,76,87,95,0
195204,195203,13,12,55,55,55,0
195205,195202,50,41,76,77,87,0
195206,195202,52,41,76,87,95,0
195207,195206,55,52,41,76,87,0
195208,195207,12,55,52,41,76,0
195209,195208,13,12,55,55,55,0
195210,195207,13,12,55,55,55,0
195211,195201,17,76,87,95,100,0
195212,195211,52,17,76,87,95,0
195213,195212,55,52,17,76,87,0
195214,195213,12,55,52,17,76,0
195215,195214,13,12,55,55,55,0
195216,195213,13,12,55,55,55,0
195217,195212,0,52,17,76,87,0
195218,195212,12,52,17,76,87,0
195219,195218,13,12,55,55,55,0
195220,195212,12,52,17,76,87,0
195221,195220,13,12,55,55,55,0
195222,195212,56,52,17,76,87,0
195223,195222,12,56,52,17,76,0
195224,195223,13,12,55,55,55,0
195225,195222,57,56,52,17,76,0
195226,195225,12,57,56,52,17,0
195227,195226,13,12,55,55,55,0
195228,195222,13,12,55,55,55,0
195229,195201,76,76,87,95,100,0
195230,195229,41,76,76,87,95,0
195231,195230,12,41,76,76,87,0
195232,195231,13,12,55,55,55,0
195233,195230,51,41,64,60,56,0
195234,195230,52,41,76,76,87,0
195235,195234,55,52,41,76,76,0
195236,195235,12,55,52,41,76,0
195237,195236,13,12,55,55,55,0
195238,195235,13,12,55,55,55,0
195239,195229,17,76,76,87,95,0
195240,195239,52,17,76,76,87,0
195241,195240,55,52,17,76,76,0
195242,195241,12,55,52,17,76,0
195243,195242,13,12,55,55,55,0
195244,195241,13,12,55,55,55,0
195245,195240,0,52,17,76,76,0
195246,195240,12,52,17,76,76,0
195247,195246,13,12,55,55,55,0
195248,195240,12,52,17,76,76,0
195249,195248,13,12,55,55,55,0
195250,195240,12,52,17,76,76,0
195251,195250,13,12,55,55,55,0
195252,195169,91,87,95,100,100,0
195253,195252,0,91,87,95,100,0
195254,194585,87,95,100,100,100,0
195255,195254,89,87,95,100,100,0
195256,195255,90,89,87,95,100,0
195257,195255,90,89,87,95,100,0
